brand,actualshipdate,total cbm,is_holiday,holiday_distance,days_since_last_holiday,days_to_next_holiday,month_sin,month_cos,dayofmonth_sin,dayofmonth_cos,dow_sin,dow_cos,is_monday,is_sunday
OREO,2024-08-22,0.12669169854845708,0,11,28,11,-0.4999999999999997,-0.8660254037844388,-0.8978045395707417,-0.44039415155763423,0.43388373911755823,-0.900968867902419,0,0
OREO,2024-08-23,0.10155425064904386,0,10,28,10,-0.4999999999999997,-0.8660254037844388,-0.9680771188662041,-0.2506525322587213,-0.433883739117558,-0.9009688679024191,0,0
OREO,2024-08-24,-0.06577004670263495,0,9,28,9,-0.4999999999999997,-0.8660254037844388,-0.9987165071710528,-0.05064916883871355,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2024-08-25,-0.672707188981285,0,8,28,8,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667,-0.7818314824680299,0.6234898018587334,0,1
OREO,2024-08-26,-0.3148512852853054,0,7,28,7,-0.4999999999999997,-0.8660254037844388,-0.9377521321470804,0.3473052528448203,0.0,1.0,1,0
OREO,2024-08-27,0.046680768990172754,0,6,28,6,-0.4999999999999997,-0.8660254037844388,-0.8486442574947509,0.5289640103269624,0.7818314824680298,0.6234898018587336,0,0
OREO,2024-08-28,0.3192420050954426,0,5,28,5,-0.4999999999999997,-0.8660254037844388,-0.72479278722912,0.6889669190756865,0.9749279121818236,-0.22252093395631434,0,0
OREO,2024-08-29,0.12722899556264466,0,4,28,4,-0.4999999999999997,-0.8660254037844388,-0.5712682150947924,0.8207634412072763,0.43388373911755823,-0.900968867902419,0,0
OREO,2024-08-30,0.28975550530786465,0,3,28,3,-0.4999999999999997,-0.8660254037844388,-0.3943558551133187,0.9189578116202306,-0.433883739117558,-0.9009688679024191,0,0
OREO,2024-08-31,0.34262075691424493,0,2,28,2,-0.4999999999999997,-0.8660254037844388,-0.20129852008866114,0.9795299412524943,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2024-09-01,-1.5346888575333695,0,1,28,1,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,1
OREO,2024-09-02,-3.535234966846454,1,0,28,0,-0.8660254037844385,-0.5000000000000004,0.20791169081775931,0.9781476007338057,0.0,1.0,1,0
OREO,2024-09-03,-3.535234966846454,1,0,1,0,-0.8660254037844385,-0.5000000000000004,0.40673664307580015,0.9135454576426009,0.7818314824680298,0.6234898018587336,0,0
OREO,2024-09-04,-0.45513918185259816,0,-1,1,28,-0.8660254037844385,-0.5000000000000004,0.5877852522924731,0.8090169943749475,0.9749279121818236,-0.22252093395631434,0,0
OREO,2024-09-05,-0.643987374930306,0,-2,2,28,-0.8660254037844385,-0.5000000000000004,0.7431448254773941,0.6691306063588582,0.43388373911755823,-0.900968867902419,0,0
OREO,2024-09-06,0.04866001840441979,0,-3,3,28,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0
OREO,2024-09-07,-0.1434492792565453,0,-4,4,28,-0.8660254037844385,-0.5000000000000004,0.9510565162951535,0.30901699437494745,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2024-09-08,-3.535234966846454,0,-5,5,28,-0.8660254037844385,-0.5000000000000004,0.9945218953682733,0.10452846326765346,-0.7818314824680299,0.6234898018587334,0,1
OREO,2024-09-09,0.21276710782953737,0,-6,6,28,-0.8660254037844385,-0.5000000000000004,0.9945218953682734,-0.10452846326765333,0.0,1.0,1,0
OREO,2024-09-10,-0.19381057506064253,0,-7,7,28,-0.8660254037844385,-0.5000000000000004,0.9510565162951536,-0.30901699437494734,0.7818314824680298,0.6234898018587336,0,0
OREO,2024-09-11,0.32682302941269703,0,-8,8,28,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,0
OREO,2024-09-12,-0.16296123739027443,0,-9,9,28,-0.8660254037844385,-0.5000000000000004,0.7431448254773945,-0.6691306063588579,0.43388373911755823,-0.900968867902419,0,0
OREO,2024-09-13,0.5644495834597868,0,-10,10,28,-0.8660254037844385,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,-0.433883739117558,-0.9009688679024191,0,0
OREO,2024-09-14,-0.44378946098390776,0,-11,11,28,-0.8660254037844385,-0.5000000000000004,0.40673664307580004,-0.913545457642601,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2024-09-15,-3.535234966846454,0,-12,12,28,-0.8660254037844385,-0.5000000000000004,0.20791169081775931,-0.9781476007338057,-0.7818314824680299,0.6234898018587334,0,1
OREO,2024-09-16,0.31894604136726423,0,-13,13,28,-0.8660254037844385,-0.5000000000000004,5.66553889764798e-16,-1.0,0.0,1.0,1,0
OREO,2024-09-17,-2.3301896253488903,0,-14,14,28,-0.8660254037844385,-0.5000000000000004,-0.20791169081775907,-0.9781476007338057,0.7818314824680298,0.6234898018587336,0,0
OREO,2024-09-18,0.17780581613318444,0,-15,15,28,-0.8660254037844385,-0.5000000000000004,-0.4067366430758002,-0.9135454576426009,0.9749279121818236,-0.22252093395631434,0,0
OREO,2024-09-19,0.1690179923705093,0,-16,16,28,-0.8660254037844385,-0.5000000000000004,-0.587785252292473,-0.8090169943749475,0.43388373911755823,-0.900968867902419,0,0
OREO,2024-09-20,0.7880965810098824,0,-17,17,28,-0.8660254037844385,-0.5000000000000004,-0.743144825477394,-0.6691306063588585,-0.433883739117558,-0.9009688679024191,0,0
OREO,2024-09-21,0.35065650511913643,0,-18,18,28,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2024-09-22,-1.71346407003245,0,-19,19,28,-0.8660254037844385,-0.5000000000000004,-0.9510565162951535,-0.30901699437494756,-0.7818314824680299,0.6234898018587334,0,1
OREO,2024-09-23,0.2298999884789317,0,-20,20,28,-0.8660254037844385,-0.5000000000000004,-0.9945218953682733,-0.10452846326765423,0.0,1.0,1,0
OREO,2024-09-24,0.05152882396211708,0,-21,21,28,-0.8660254037844385,-0.5000000000000004,-0.9945218953682734,0.10452846326765299,0.7818314824680298,0.6234898018587336,0,0
OREO,2024-09-25,0.43744486211019956,0,-22,22,28,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.30901699437494723,0.9749279121818236,-0.22252093395631434,0,0
OREO,2024-09-26,0.34761286262096125,0,-23,23,28,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0
OREO,2024-09-27,0.6745449022429874,0,-24,24,28,-0.8660254037844385,-0.5000000000000004,-0.743144825477394,0.6691306063588585,-0.433883739117558,-0.9009688679024191,0,0
OREO,2024-09-28,-0.0002603069243815448,0,-25,25,28,-0.8660254037844385,-0.5000000000000004,-0.5877852522924734,0.8090169943749473,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2024-09-29,-3.535234966846454,0,-26,26,28,-0.8660254037844385,-0.5000000000000004,-0.40673664307580015,0.913545457642601,-0.7818314824680299,0.6234898018587334,0,1
OREO,2024-09-30,0.45587950510515146,0,-27,27,28,-0.8660254037844385,-0.5000000000000004,-0.20791169081775898,0.9781476007338057,0.0,1.0,1,0
OREO,2024-10-01,-0.14058397825242422,0,-28,28,28,-1.0,-1.8369701987210297e-16,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0
OREO,2024-10-02,0.39465212453326576,0,-28,28,28,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945,0.9749279121818236,-0.22252093395631434,0,0
OREO,2024-10-03,0.38842480973955223,0,-28,28,28,-1.0,-1.8369701987210297e-16,0.39435585511331855,0.9189578116202306,0.43388373911755823,-0.900968867902419,0,0
OREO,2024-10-04,0.6298510152868327,0,-28,28,28,-1.0,-1.8369701987210297e-16,0.5712682150947923,0.8207634412072763,-0.433883739117558,-0.9009688679024191,0,0
OREO,2024-10-05,0.10778462669385183,0,-28,28,28,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2024-10-06,-3.535234966846454,0,-28,28,28,-1.0,-1.8369701987210297e-16,0.8486442574947509,0.5289640103269624,-0.7818314824680299,0.6234898018587334,0,1
OREO,2024-10-07,0.620427039842127,0,-28,28,28,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203,0.0,1.0,1,0
OREO,2024-10-08,-0.01778377337205255,0,-28,28,28,-1.0,-1.8369701987210297e-16,0.9884683243281114,0.1514277775045767,0.7818314824680298,0.6234898018587336,0,0
OREO,2024-10-09,0.7797822230763545,0,-28,28,28,-1.0,-1.8369701987210297e-16,0.9987165071710528,-0.05064916883871264,0.9749279121818236,-0.22252093395631434,0,0
OREO,2024-10-10,0.5182119716838655,0,-28,28,28,-1.0,-1.8369701987210297e-16,0.9680771188662043,-0.2506525322587204,0.43388373911755823,-0.900968867902419,0,0
OREO,2024-10-11,0.8691590505992541,0,-28,28,28,-1.0,-1.8369701987210297e-16,0.8978045395707416,-0.4403941515576344,-0.433883739117558,-0.9009688679024191,0,0
OREO,2024-10-12,0.09780091305424053,0,-28,28,28,-1.0,-1.8369701987210297e-16,0.7907757369376989,-0.6121059825476626,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2024-10-13,-0.885629290783755,0,-28,28,28,-1.0,-1.8369701987210297e-16,0.6513724827222223,-0.758758122692791,-0.7818314824680299,0.6234898018587334,0,1
OREO,2024-10-14,-0.2297915468546185,0,-28,28,28,-1.0,-1.8369701987210297e-16,0.48530196253108104,-0.8743466161445821,0.0,1.0,1,0
OREO,2024-10-15,-0.047391051924150635,0,-28,28,28,-1.0,-1.8369701987210297e-16,0.29936312297335804,-0.9541392564000488,0.7818314824680298,0.6234898018587336,0,0
OREO,2024-10-16,0.12140046547871235,0,-28,28,28,-1.0,-1.8369701987210297e-16,0.10116832198743272,-0.994869323391895,0.9749279121818236,-0.22252093395631434,0,0
OREO,2024-10-17,-0.06198446579527464,0,-28,28,28,-1.0,-1.8369701987210297e-16,-0.10116832198743204,-0.9948693233918952,0.43388373911755823,-0.900968867902419,0,0
OREO,2024-10-18,0.49089740450580266,0,-28,28,28,-1.0,-1.8369701987210297e-16,-0.2993631229733582,-0.9541392564000488,-0.433883739117558,-0.9009688679024191,0,0
OREO,2024-10-19,0.07961413163211294,0,-28,28,28,-1.0,-1.8369701987210297e-16,-0.4853019625310808,-0.8743466161445822,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2024-10-20,-3.4990026311527767,0,-28,28,28,-1.0,-1.8369701987210297e-16,-0.651372482722222,-0.7587581226927911,-0.7818314824680299,0.6234898018587334,0,1
OREO,2024-10-21,0.09915179989742004,0,-28,28,28,-1.0,-1.8369701987210297e-16,-0.7907757369376986,-0.6121059825476627,0.0,1.0,1,0
OREO,2024-10-22,0.3461030131476211,0,-28,28,28,-1.0,-1.8369701987210297e-16,-0.8978045395707417,-0.44039415155763423,0.7818314824680298,0.6234898018587336,0,0
OREO,2024-10-23,0.13336043182041404,0,-28,28,28,-1.0,-1.8369701987210297e-16,-0.9680771188662041,-0.2506525322587213,0.9749279121818236,-0.22252093395631434,0,0
OREO,2024-10-24,0.05088453419833342,0,-28,28,28,-1.0,-1.8369701987210297e-16,-0.9987165071710528,-0.05064916883871355,0.43388373911755823,-0.900968867902419,0,0
OREO,2024-10-25,0.021463675668891662,0,-28,28,28,-1.0,-1.8369701987210297e-16,-0.9884683243281114,0.15142777750457667,-0.433883739117558,-0.9009688679024191,0,0
OREO,2024-10-26,-0.5269735734149881,0,-28,28,28,-1.0,-1.8369701987210297e-16,-0.9377521321470804,0.3473052528448203,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2024-10-27,-3.535234966846454,0,-28,28,28,-1.0,-1.8369701987210297e-16,-0.8486442574947509,0.5289640103269624,-0.7818314824680299,0.6234898018587334,0,1
OREO,2024-10-28,-0.18673870172911436,0,-28,28,28,-1.0,-1.8369701987210297e-16,-0.72479278722912,0.6889669190756865,0.0,1.0,1,0
OREO,2024-10-29,0.08709897231055526,0,-28,28,28,-1.0,-1.8369701987210297e-16,-0.5712682150947924,0.8207634412072763,0.7818314824680298,0.6234898018587336,0,0
OREO,2024-10-30,0.38864210002992666,0,-28,28,28,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,0.9749279121818236,-0.22252093395631434,0,0
OREO,2024-10-31,0.3742296891286071,0,-28,28,28,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,0.43388373911755823,-0.900968867902419,0,0
OREO,2024-11-01,-0.3028646743839352,0,-28,28,28,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0
OREO,2024-11-02,0.07619054488311282,0,-28,28,28,-0.8660254037844386,0.5000000000000001,0.20791169081775931,0.9781476007338057,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2024-11-03,-3.535234966846454,0,28,28,28,-0.8660254037844386,0.5000000000000001,0.40673664307580015,0.9135454576426009,-0.7818314824680299,0.6234898018587334,0,1
OREO,2024-11-04,0.5586759605567246,0,28,28,28,-0.8660254037844386,0.5000000000000001,0.5877852522924731,0.8090169943749475,0.0,1.0,1,0
OREO,2024-11-05,0.3192652438177941,0,28,28,28,-0.8660254037844386,0.5000000000000001,0.7431448254773941,0.6691306063588582,0.7818314824680298,0.6234898018587336,0,0
OREO,2024-11-06,0.41622594748609737,0,28,28,28,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0
OREO,2024-11-07,0.5302524562358552,0,28,28,28,-0.8660254037844386,0.5000000000000001,0.9510565162951535,0.30901699437494745,0.43388373911755823,-0.900968867902419,0,0
OREO,2024-11-08,0.4422231358726491,0,28,28,28,-0.8660254037844386,0.5000000000000001,0.9945218953682733,0.10452846326765346,-0.433883739117558,-0.9009688679024191,0,0
OREO,2024-11-09,-0.5221349978435673,0,28,28,28,-0.8660254037844386,0.5000000000000001,0.9945218953682734,-0.10452846326765333,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2024-11-10,-3.535234966846454,0,28,28,28,-0.8660254037844386,0.5000000000000001,0.9510565162951536,-0.30901699437494734,-0.7818314824680299,0.6234898018587334,0,1
OREO,2024-11-11,0.3121896591889166,0,28,28,28,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0
OREO,2024-11-12,0.31407985247445375,0,28,28,28,-0.8660254037844386,0.5000000000000001,0.7431448254773945,-0.6691306063588579,0.7818314824680298,0.6234898018587336,0,0
OREO,2024-11-13,0.5743428455555147,0,28,28,28,-0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,0.9749279121818236,-0.22252093395631434,0,0
OREO,2024-11-14,0.7550709641615861,0,28,28,28,-0.8660254037844386,0.5000000000000001,0.40673664307580004,-0.913545457642601,0.43388373911755823,-0.900968867902419,0,0
OREO,2024-11-15,0.23857881478861745,0,28,28,28,-0.8660254037844386,0.5000000000000001,0.20791169081775931,-0.9781476007338057,-0.433883739117558,-0.9009688679024191,0,0
OREO,2024-11-16,-0.3821578685022488,0,28,28,28,-0.8660254037844386,0.5000000000000001,5.66553889764798e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2024-11-17,-3.535234966846454,0,28,28,28,-0.8660254037844386,0.5000000000000001,-0.20791169081775907,-0.9781476007338057,-0.7818314824680299,0.6234898018587334,0,1
OREO,2024-11-18,-0.18906929268932732,0,28,28,28,-0.8660254037844386,0.5000000000000001,-0.4067366430758002,-0.9135454576426009,0.0,1.0,1,0
OREO,2024-11-19,-0.06825605828605977,0,28,28,28,-0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,0.7818314824680298,0.6234898018587336,0,0
OREO,2024-11-20,0.2985777222148365,0,28,28,28,-0.8660254037844386,0.5000000000000001,-0.743144825477394,-0.6691306063588585,0.9749279121818236,-0.22252093395631434,0,0
OREO,2024-11-21,0.3896087276902537,0,28,28,28,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0
OREO,2024-11-22,-0.05596818046182907,0,28,28,28,-0.8660254037844386,0.5000000000000001,-0.9510565162951535,-0.30901699437494756,-0.433883739117558,-0.9009688679024191,0,0
OREO,2024-11-23,-0.3251046738450698,0,28,28,28,-0.8660254037844386,0.5000000000000001,-0.9945218953682733,-0.10452846326765423,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2024-11-24,-3.535234966846454,0,28,28,28,-0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.10452846326765299,-0.7818314824680299,0.6234898018587334,0,1
OREO,2024-11-25,-0.16735224018601186,0,28,28,28,-0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,0.0,1.0,1,0
OREO,2024-11-26,0.027999395203743244,0,28,28,28,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0
OREO,2024-11-27,0.5632848990725176,0,28,28,28,-0.8660254037844386,0.5000000000000001,-0.743144825477394,0.6691306063588585,0.9749279121818236,-0.22252093395631434,0,0
OREO,2024-11-28,0.6294496087320132,0,28,28,28,-0.8660254037844386,0.5000000000000001,-0.5877852522924734,0.8090169943749473,0.43388373911755823,-0.900968867902419,0,0
OREO,2024-11-29,0.4768865641946482,0,28,28,28,-0.8660254037844386,0.5000000000000001,-0.40673664307580015,0.913545457642601,-0.433883739117558,-0.9009688679024191,0,0
OREO,2024-11-30,0.6337602509364763,0,28,28,28,-0.8660254037844386,0.5000000000000001,-0.20791169081775898,0.9781476007338057,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2024-12-01,-0.3581205747520056,0,28,28,28,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,1
OREO,2024-12-02,0.4631351419368927,0,28,28,28,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945,0.0,1.0,1,0
OREO,2024-12-03,-0.14540057349999364,0,28,28,28,-0.5000000000000004,0.8660254037844384,0.39435585511331855,0.9189578116202306,0.7818314824680298,0.6234898018587336,0,0
OREO,2024-12-04,0.877015084926689,0,28,28,28,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.22252093395631434,0,0
OREO,2024-12-05,0.06671915714293093,0,27,28,27,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.43388373911755823,-0.900968867902419,0,0
OREO,2024-12-06,0.3942911711652935,0,26,28,26,-0.5000000000000004,0.8660254037844384,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191,0,0
OREO,2024-12-07,0.2095152742114147,0,25,28,25,-0.5000000000000004,0.8660254037844384,0.9377521321470804,0.3473052528448203,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2024-12-08,-3.535234966846454,0,24,28,24,-0.5000000000000004,0.8660254037844384,0.9884683243281114,0.1514277775045767,-0.7818314824680299,0.6234898018587334,0,1
OREO,2024-12-09,0.15081567974612292,0,23,28,23,-0.5000000000000004,0.8660254037844384,0.9987165071710528,-0.05064916883871264,0.0,1.0,1,0
OREO,2024-12-10,0.016384325755659058,0,22,28,22,-0.5000000000000004,0.8660254037844384,0.9680771188662043,-0.2506525322587204,0.7818314824680298,0.6234898018587336,0,0
OREO,2024-12-11,0.5283779477750281,0,21,28,21,-0.5000000000000004,0.8660254037844384,0.8978045395707416,-0.4403941515576344,0.9749279121818236,-0.22252093395631434,0,0
OREO,2024-12-12,-0.26463144922880394,0,20,28,20,-0.5000000000000004,0.8660254037844384,0.7907757369376989,-0.6121059825476626,0.43388373911755823,-0.900968867902419,0,0
OREO,2024-12-13,0.08208523918221305,0,19,28,19,-0.5000000000000004,0.8660254037844384,0.6513724827222223,-0.758758122692791,-0.433883739117558,-0.9009688679024191,0,0
OREO,2024-12-14,-0.10536359992984616,0,18,28,18,-0.5000000000000004,0.8660254037844384,0.48530196253108104,-0.8743466161445821,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2024-12-15,-0.8155988362559035,0,17,28,17,-0.5000000000000004,0.8660254037844384,0.29936312297335804,-0.9541392564000488,-0.7818314824680299,0.6234898018587334,0,1
OREO,2024-12-16,0.1335429284215274,0,16,28,16,-0.5000000000000004,0.8660254037844384,0.10116832198743272,-0.994869323391895,0.0,1.0,1,0
OREO,2024-12-17,-0.16964876495754788,0,15,28,15,-0.5000000000000004,0.8660254037844384,-0.10116832198743204,-0.9948693233918952,0.7818314824680298,0.6234898018587336,0,0
OREO,2024-12-18,0.45583845670421125,0,14,28,14,-0.5000000000000004,0.8660254037844384,-0.2993631229733582,-0.9541392564000488,0.9749279121818236,-0.22252093395631434,0,0
OREO,2024-12-19,0.6309910372783898,0,13,28,13,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,0.43388373911755823,-0.900968867902419,0,0
OREO,2024-12-20,0.3074741032558972,0,12,28,12,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911,-0.433883739117558,-0.9009688679024191,0,0
OREO,2024-12-21,0.4890749433562125,0,11,28,11,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2024-12-22,-3.347395154008893,0,10,28,10,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423,-0.7818314824680299,0.6234898018587334,0,1
OREO,2024-12-23,0.3412263739789722,0,9,28,9,-0.5000000000000004,0.8660254037844384,-0.9680771188662041,-0.2506525322587213,0.0,1.0,1,0
OREO,2024-12-24,0.2790473074994634,0,8,28,8,-0.5000000000000004,0.8660254037844384,-0.9987165071710528,-0.05064916883871355,0.7818314824680298,0.6234898018587336,0,0
OREO,2024-12-25,0.3870943749424648,0,7,28,7,-0.5000000000000004,0.8660254037844384,-0.9884683243281114,0.15142777750457667,0.9749279121818236,-0.22252093395631434,0,0
OREO,2024-12-26,0.3428459475678769,0,6,28,6,-0.5000000000000004,0.8660254037844384,-0.9377521321470804,0.3473052528448203,0.43388373911755823,-0.900968867902419,0,0
OREO,2024-12-27,0.7441611836382293,0,5,28,5,-0.5000000000000004,0.8660254037844384,-0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191,0,0
OREO,2024-12-28,0.94688205006821,0,4,28,4,-0.5000000000000004,0.8660254037844384,-0.72479278722912,0.6889669190756865,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2024-12-29,-0.507344066512266,0,3,28,3,-0.5000000000000004,0.8660254037844384,-0.5712682150947924,0.8207634412072763,-0.7818314824680299,0.6234898018587334,0,1
OREO,2024-12-30,0.47649690238312253,0,2,28,2,-0.5000000000000004,0.8660254037844384,-0.3943558551133187,0.9189578116202306,0.0,1.0,1,0
OREO,2024-12-31,0.5945876963313101,0,1,28,1,-0.5000000000000004,0.8660254037844384,-0.20129852008866114,0.9795299412524943,0.7818314824680298,0.6234898018587336,0,0
OREO,2025-01-01,-0.26625063403375726,1,0,28,0,0.0,1.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0
OREO,2025-01-02,-0.31827277075008437,0,-1,1,24,0.0,1.0,0.20129852008866006,0.9795299412524945,0.43388373911755823,-0.900968867902419,0,0
OREO,2025-01-03,-0.1633043856434514,0,-2,2,23,0.0,1.0,0.39435585511331855,0.9189578116202306,-0.433883739117558,-0.9009688679024191,0,0
OREO,2025-01-04,0.22610475036118158,0,-3,3,22,0.0,1.0,0.5712682150947923,0.8207634412072763,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2025-01-05,-3.535234966846454,0,-4,4,21,0.0,1.0,0.72479278722912,0.6889669190756866,-0.7818314824680299,0.6234898018587334,0,1
OREO,2025-01-06,-0.20392444561853998,0,-5,5,20,0.0,1.0,0.8486442574947509,0.5289640103269624,0.0,1.0,1,0
OREO,2025-01-07,-0.014071353682522221,0,-6,6,19,0.0,1.0,0.9377521321470804,0.3473052528448203,0.7818314824680298,0.6234898018587336,0,0
OREO,2025-01-08,0.20705431637981483,0,-7,7,18,0.0,1.0,0.9884683243281114,0.1514277775045767,0.9749279121818236,-0.22252093395631434,0,0
OREO,2025-01-09,0.2105459185106896,0,-8,8,17,0.0,1.0,0.9987165071710528,-0.05064916883871264,0.43388373911755823,-0.900968867902419,0,0
OREO,2025-01-10,0.3262355946129311,0,-9,9,16,0.0,1.0,0.9680771188662043,-0.2506525322587204,-0.433883739117558,-0.9009688679024191,0,0
OREO,2025-01-11,0.29480047239937535,0,-10,10,15,0.0,1.0,0.8978045395707416,-0.4403941515576344,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2025-01-12,-3.535234966846454,0,-11,11,14,0.0,1.0,0.7907757369376989,-0.6121059825476626,-0.7818314824680299,0.6234898018587334,0,1
OREO,2025-01-13,-0.006629247797302812,0,-12,12,13,0.0,1.0,0.6513724827222223,-0.758758122692791,0.0,1.0,1,0
OREO,2025-01-14,0.18579341919780146,0,12,13,12,0.0,1.0,0.48530196253108104,-0.8743466161445821,0.7818314824680298,0.6234898018587336,0,0
OREO,2025-01-15,0.6020461620556603,0,11,14,11,0.0,1.0,0.29936312297335804,-0.9541392564000488,0.9749279121818236,-0.22252093395631434,0,0
OREO,2025-01-16,0.4504404059463816,0,10,15,10,0.0,1.0,0.10116832198743272,-0.994869323391895,0.43388373911755823,-0.900968867902419,0,0
OREO,2025-01-17,0.4211863320686822,0,9,16,9,0.0,1.0,-0.10116832198743204,-0.9948693233918952,-0.433883739117558,-0.9009688679024191,0,0
OREO,2025-01-18,0.2303619988036385,0,8,17,8,0.0,1.0,-0.2993631229733582,-0.9541392564000488,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2025-01-19,-3.535234966846454,0,7,18,7,0.0,1.0,-0.4853019625310808,-0.8743466161445822,-0.7818314824680299,0.6234898018587334,0,1
OREO,2025-01-20,0.15687096304417217,0,6,19,6,0.0,1.0,-0.651372482722222,-0.7587581226927911,0.0,1.0,1,0
OREO,2025-01-21,0.16709464575936492,0,5,20,5,0.0,1.0,-0.7907757369376986,-0.6121059825476627,0.7818314824680298,0.6234898018587336,0,0
OREO,2025-01-22,0.3755339229259624,0,4,21,4,0.0,1.0,-0.8978045395707417,-0.44039415155763423,0.9749279121818236,-0.22252093395631434,0,0
OREO,2025-01-23,0.6472158333802901,0,3,22,3,0.0,1.0,-0.9680771188662041,-0.2506525322587213,0.43388373911755823,-0.900968867902419,0,0
OREO,2025-01-24,0.9931959433257199,0,2,23,2,0.0,1.0,-0.9987165071710528,-0.05064916883871355,-0.433883739117558,-0.9009688679024191,0,0
OREO,2025-01-25,1.1276485637350802,0,1,24,1,0.0,1.0,-0.9884683243281114,0.15142777750457667,-0.9749279121818236,-0.2225209339563146,0,0
OREO,2025-01-26,-3.535234966846454,1,0,25,0,0.0,1.0,-0.9377521321470804,0.3473052528448203,-0.7818314824680299,0.6234898018587334,0,1
OREO,2025-01-27,-3.535234966846454,1,0,1,0,0.0,1.0,-0.8486442574947509,0.5289640103269624,0.0,1.0,1,0
OREO,2025-01-28,-3.535234966846454,1,0,1,0,0.0,1.0,-0.72479278722912,0.6889669190756865,0.7818314824680298,0.6234898018587336,0,0
OREO,2025-01-29,-3.535234966846454,1,0,1,0,0.0,1.0,-0.5712682150947924,0.8207634412072763,0.9749279121818236,-0.22252093395631434,0,0
OREO,2025-01-30,-3.535234966846454,1,0,1,0,0.0,1.0,-0.3943558551133187,0.9189578116202306,0.43388373911755823,-0.900968867902419,0,0
